sha256_short,bytes,modified,top_folder,path
326a0ce44bc4,37064,2026-09-06,08_HISTORICAL_PACKAGES,"08_HISTORICAL_PACKAGES/2026-08-19_anticipy_shell_openscad/BUILD_BOOK.html"
a316b06da0ef,8329,2026-09-06,08_HISTORICAL_PACKAGES,"08_HISTORICAL_PACKAGES/2026-08-19_anticipy_shell_openscad/COUPON_FIRST.3mf"
9afdfe546520,243857,2026-09-06,08_HISTORICAL_PACKAGES,"08_HISTORICAL_PACKAGES/2026-08-19_anticipy_shell_openscad/FINAL_v4_views.png"
e62b3b0e4fe9,1706,2026-09-06,08_HISTORICAL_PACKAGES,"08_HISTORICAL_PACKAGES/2026-08-19_anticipy_shell_openscad/HANDOFF.md"
24b782490565,1319971,2026-09-06,08_HISTORICAL_PACKAGES,"08_HISTORICAL_PACKAGES/2026-08-19_anticipy_shell_openscad/PRINT_ME_anticipy_all8.3mf"
bfbf8f9b5b41,894673,2026-09-06,08_HISTORICAL_PACKAGES,"08_HISTORICAL_PACKAGES/2026-08-19_anticipy_shell_openscad/PRINT_ME_v5_3pendants.3mf"
1a91ca7c1566,2307978,2026-09-06,08_HISTORICAL_PACKAGES,"08_HISTORICAL_PACKAGES/2026-08-19_anticipy_shell_openscad/PRINT_P1S_3pendants.3mf"
dca026876136,7218,2026-09-06,08_HISTORICAL_PACKAGES,"08_HISTORICAL_PACKAGES/2026-08-19_anticipy_shell_openscad/README.md"
3b88578ec4c3,4739790,2026-09-06,08_HISTORICAL_PACKAGES,"08_HISTORICAL_PACKAGES/2026-08-19_anticipy_shell_openscad/anticipy_print_package.zip"
fe462f872469,529,2026-09-06,08_HISTORICAL_PACKAGES,"08_HISTORICAL_PACKAGES/2026-08-19_anticipy_shell_openscad/anticipy_process.json"
02c44f26992a,154554,2026-09-06,08_HISTORICAL_PACKAGES,"08_HISTORICAL_PACKAGES/2026-08-19_anticipy_shell_openscad/beauty_back.png"
df1ff2ec697a,838377,2026-09-06,08_HISTORICAL_PACKAGES,"08_HISTORICAL_PACKAGES/2026-08-19_anticipy_shell_openscad/beauty_compare.png"
5cf5ac88d711,159619,2026-09-06,08_HISTORICAL_PACKAGES,"08_HISTORICAL_PACKAGES/2026-08-19_anticipy_shell_openscad/beauty_front.png"
ab97925b9115,445366,2026-09-06,08_HISTORICAL_PACKAGES,"08_HISTORICAL_PACKAGES/2026-08-19_anticipy_shell_openscad/beauty_plate.png"
98d6d056d861,132871,2026-09-06,08_HISTORICAL_PACKAGES,"08_HISTORICAL_PACKAGES/2026-08-19_anticipy_shell_openscad/beauty_threequarter.png"
7c055f2d405e,46976,2026-09-06,08_HISTORICAL_PACKAGES,"08_HISTORICAL_PACKAGES/2026-08-19_anticipy_shell_openscad/cmp_front.png"
87cd0913e6a3,600396,2026-09-06,08_HISTORICAL_PACKAGES,"08_HISTORICAL_PACKAGES/2026-08-19_anticipy_shell_openscad/cmp_side_by_side.png"
38325a4739fa,648,2026-09-06,08_HISTORICAL_PACKAGES,"08_HISTORICAL_PACKAGES/2026-08-19_anticipy_shell_openscad/cors_server.py"
f5f96e96a45d,27738,2026-09-06,08_HISTORICAL_PACKAGES,"08_HISTORICAL_PACKAGES/2026-08-19_anticipy_shell_openscad/doc_open_back.png"
99540441bc76,36861,2026-09-06,08_HISTORICAL_PACKAGES,"08_HISTORICAL_PACKAGES/2026-08-19_anticipy_shell_openscad/doc_open_front.png"
016c658dd748,16728,2026-09-06,08_HISTORICAL_PACKAGES,"08_HISTORICAL_PACKAGES/2026-08-19_anticipy_shell_openscad/doc_section.png"
f4f5c8d2c165,43714,2026-09-06,08_HISTORICAL_PACKAGES,"08_HISTORICAL_PACKAGES/2026-08-19_anticipy_shell_openscad/f1.png"
abf1743359b5,42220,2026-09-06,08_HISTORICAL_PACKAGES,"08_HISTORICAL_PACKAGES/2026-08-19_anticipy_shell_openscad/f2.png"
257d04db1cb0,14226,2026-09-06,08_HISTORICAL_PACKAGES,"08_HISTORICAL_PACKAGES/2026-08-19_anticipy_shell_openscad/f3.png"
d962439b618d,56166,2026-09-06,08_HISTORICAL_PACKAGES,"08_HISTORICAL_PACKAGES/2026-08-19_anticipy_shell_openscad/f4.png"
d135cfe6ca11,2757,2026-09-06,08_HISTORICAL_PACKAGES,"08_HISTORICAL_PACKAGES/2026-08-19_anticipy_shell_openscad/make_3mf.py"
e262858de5e1,2882,2026-09-06,08_HISTORICAL_PACKAGES,"08_HISTORICAL_PACKAGES/2026-08-19_anticipy_shell_openscad/make_3mf_coupon.py"
a7b3c2cfd0d1,2909,2026-09-06,08_HISTORICAL_PACKAGES,"08_HISTORICAL_PACKAGES/2026-08-19_anticipy_shell_openscad/make_3mf_v5.py"
391b70d89338,34520,2026-09-06,08_HISTORICAL_PACKAGES,"08_HISTORICAL_PACKAGES/2026-08-19_anticipy_shell_openscad/n_back.png"
5a418a54ae07,35727,2026-09-06,08_HISTORICAL_PACKAGES,"08_HISTORICAL_PACKAGES/2026-08-19_anticipy_shell_openscad/n_front.png"
c78e20b10694,36887,2026-09-06,08_HISTORICAL_PACKAGES,"08_HISTORICAL_PACKAGES/2026-08-19_anticipy_shell_openscad/n_open.png"
5018e378748c,39296,2026-09-06,08_HISTORICAL_PACKAGES,"08_HISTORICAL_PACKAGES/2026-08-19_anticipy_shell_openscad/n_persp.png"
c920d2fd56b0,18693,2026-09-06,08_HISTORICAL_PACKAGES,"08_HISTORICAL_PACKAGES/2026-08-19_anticipy_shell_openscad/pendant.scad"
fcd31d668021,14197,2026-09-06,08_HISTORICAL_PACKAGES,"08_HISTORICAL_PACKAGES/2026-08-19_anticipy_shell_openscad/pendant_v4_shipped_backup.scad"
c3aac1457632,4587,2026-09-06,08_HISTORICAL_PACKAGES,"08_HISTORICAL_PACKAGES/2026-08-19_anticipy_shell_openscad/render_beauty.py"
390b33faef3f,204,2026-09-06,08_HISTORICAL_PACKAGES,"08_HISTORICAL_PACKAGES/2026-08-19_anticipy_shell_openscad/result.json"
17c4d8678e95,34424,2026-09-06,08_HISTORICAL_PACKAGES,"08_HISTORICAL_PACKAGES/2026-08-19_anticipy_shell_openscad/shape_A_square.png"
ed2f95334893,41178,2026-09-06,08_HISTORICAL_PACKAGES,"08_HISTORICAL_PACKAGES/2026-08-19_anticipy_shell_openscad/shape_B_mid.png"
28d75fed431f,45289,2026-09-06,08_HISTORICAL_PACKAGES,"08_HISTORICAL_PACKAGES/2026-08-19_anticipy_shell_openscad/shape_C_stadium.png"
76f96aec0bf7,486533,2026-09-06,08_HISTORICAL_PACKAGES,"08_HISTORICAL_PACKAGES/2026-08-19_anticipy_shell_openscad/shape_options.png"
142f9286232e,782884,2026-09-06,08_HISTORICAL_PACKAGES,"08_HISTORICAL_PACKAGES/2026-08-19_anticipy_shell_openscad/stl/anticipy_v1_back.stl"
645dce41542e,468484,2026-09-06,08_HISTORICAL_PACKAGES,"08_HISTORICAL_PACKAGES/2026-08-19_anticipy_shell_openscad/stl/anticipy_v1_front.stl"
17c12bdb90b6,779384,2026-09-06,08_HISTORICAL_PACKAGES,"08_HISTORICAL_PACKAGES/2026-08-19_anticipy_shell_openscad/stl/anticipy_v2_back.stl"
c4456523e3cc,468884,2026-09-06,08_HISTORICAL_PACKAGES,"08_HISTORICAL_PACKAGES/2026-08-19_anticipy_shell_openscad/stl/anticipy_v2_front.stl"
ad0796d364dd,773384,2026-09-06,08_HISTORICAL_PACKAGES,"08_HISTORICAL_PACKAGES/2026-08-19_anticipy_shell_openscad/stl/anticipy_v3_back.stl"
35ca046dd0a1,470884,2026-09-06,08_HISTORICAL_PACKAGES,"08_HISTORICAL_PACKAGES/2026-08-19_anticipy_shell_openscad/stl/anticipy_v3_front.stl"
d1ed1e158910,787784,2026-09-06,08_HISTORICAL_PACKAGES,"08_HISTORICAL_PACKAGES/2026-08-19_anticipy_shell_openscad/stl/anticipy_v4_back.stl"
2d19d1990248,469184,2026-09-06,08_HISTORICAL_PACKAGES,"08_HISTORICAL_PACKAGES/2026-08-19_anticipy_shell_openscad/stl/anticipy_v4_front.stl"
885a88617dca,906684,2026-09-06,08_HISTORICAL_PACKAGES,"08_HISTORICAL_PACKAGES/2026-08-19_anticipy_shell_openscad/stl/pendant_v4_back.stl"
afc3ad28b46c,605084,2026-09-06,08_HISTORICAL_PACKAGES,"08_HISTORICAL_PACKAGES/2026-08-19_anticipy_shell_openscad/stl/pendant_v4_front.stl"
014bac82ad69,5484,2026-09-06,08_HISTORICAL_PACKAGES,"08_HISTORICAL_PACKAGES/2026-08-19_anticipy_shell_openscad/stl_v5/coupon_back.stl"
5e27e84a0d83,12584,2026-09-06,08_HISTORICAL_PACKAGES,"08_HISTORICAL_PACKAGES/2026-08-19_anticipy_shell_openscad/stl_v5/coupon_front_16.stl"
d09d827901f4,15384,2026-09-06,08_HISTORICAL_PACKAGES,"08_HISTORICAL_PACKAGES/2026-08-19_anticipy_shell_openscad/stl_v5/coupon_front_22.stl"
fd9c6664990b,18184,2026-09-06,08_HISTORICAL_PACKAGES,"08_HISTORICAL_PACKAGES/2026-08-19_anticipy_shell_openscad/stl_v5/coupon_front_28.stl"
e1705d10bb0d,906984,2026-09-06,08_HISTORICAL_PACKAGES,"08_HISTORICAL_PACKAGES/2026-08-19_anticipy_shell_openscad/stl_v5/v5_bat200_back.stl"
544f51c98849,593984,2026-09-06,08_HISTORICAL_PACKAGES,"08_HISTORICAL_PACKAGES/2026-08-19_anticipy_shell_openscad/stl_v5/v5_bat200_front.stl"
7bded16cd533,903084,2026-09-06,08_HISTORICAL_PACKAGES,"08_HISTORICAL_PACKAGES/2026-08-19_anticipy_shell_openscad/stl_v5/v5_v1_back.stl"
0fa05a6b658b,593484,2026-09-06,08_HISTORICAL_PACKAGES,"08_HISTORICAL_PACKAGES/2026-08-19_anticipy_shell_openscad/stl_v5/v5_v1_front.stl"
3bde2dfd5307,903784,2026-09-06,08_HISTORICAL_PACKAGES,"08_HISTORICAL_PACKAGES/2026-08-19_anticipy_shell_openscad/stl_v5/v5s_v1_back.stl"
2c10032fdc84,606784,2026-09-06,08_HISTORICAL_PACKAGES,"08_HISTORICAL_PACKAGES/2026-08-19_anticipy_shell_openscad/stl_v5/v5s_v1_front.stl"
545e4e726a9d,903184,2026-09-06,08_HISTORICAL_PACKAGES,"08_HISTORICAL_PACKAGES/2026-08-19_anticipy_shell_openscad/stl_v5/v5s_v2_back.stl"
1d79834a8613,607584,2026-09-06,08_HISTORICAL_PACKAGES,"08_HISTORICAL_PACKAGES/2026-08-19_anticipy_shell_openscad/stl_v5/v5s_v2_front.stl"
70f46175d06f,29008,2026-09-06,08_HISTORICAL_PACKAGES,"08_HISTORICAL_PACKAGES/2026-08-19_anticipy_shell_openscad/v4_back.png"
1a973a6d78a6,29580,2026-09-06,08_HISTORICAL_PACKAGES,"08_HISTORICAL_PACKAGES/2026-08-19_anticipy_shell_openscad/v4_front.png"
eb041358fbbc,32935,2026-09-06,08_HISTORICAL_PACKAGES,"08_HISTORICAL_PACKAGES/2026-08-19_anticipy_shell_openscad/v4_openback.png"
379589b75c31,39810,2026-09-06,08_HISTORICAL_PACKAGES,"08_HISTORICAL_PACKAGES/2026-08-19_anticipy_shell_openscad/v4_persp.png"
5a84e8ea82ff,21261,2026-09-06,08_HISTORICAL_PACKAGES,"08_HISTORICAL_PACKAGES/2026-08-19_anticipy_shell_openscad/v4_side.png"
4400ac96b031,27521,2026-09-06,08_HISTORICAL_PACKAGES,"08_HISTORICAL_PACKAGES/2026-08-19_anticipy_shell_openscad/w_back.png"
6a524069fdc7,28362,2026-09-06,08_HISTORICAL_PACKAGES,"08_HISTORICAL_PACKAGES/2026-08-19_anticipy_shell_openscad/w_front.png"
5975766d68ee,33206,2026-09-06,08_HISTORICAL_PACKAGES,"08_HISTORICAL_PACKAGES/2026-08-19_anticipy_shell_openscad/w_open.png"
5fc7d0a725f2,32720,2026-09-06,08_HISTORICAL_PACKAGES,"08_HISTORICAL_PACKAGES/2026-08-19_anticipy_shell_openscad/w_persp.png"
5c58648a2f40,3678,2026-09-06,08_HISTORICAL_PACKAGES,"08_HISTORICAL_PACKAGES/2026-08-27_v07_four_day_build_pack/FOUR_DAY_ORDER_SHEET.csv"
7213108cd014,5262,2026-09-06,08_HISTORICAL_PACKAGES,"08_HISTORICAL_PACKAGES/2026-08-27_v07_four_day_build_pack/START_HERE.md"
e3a2542696c4,1775,2026-09-06,08_HISTORICAL_PACKAGES,"08_HISTORICAL_PACKAGES/2026-08-27_v07_four_day_build_pack/WIRING_CARD.md"
cc052849fc7f,1271,2026-09-06,08_HISTORICAL_PACKAGES,"08_HISTORICAL_PACKAGES/2026-08-27_v07_four_day_build_pack/firmware/.clang-format"
174a4a88db69,1966,2026-09-06,08_HISTORICAL_PACKAGES,"08_HISTORICAL_PACKAGES/2026-08-27_v07_four_day_build_pack/firmware/.github/workflows/build-evt-firmware.yml"
43f169044a6f,6555,2026-09-06,08_HISTORICAL_PACKAGES,"08_HISTORICAL_PACKAGES/2026-08-27_v07_four_day_build_pack/firmware/CMakeLists.txt"
8c17e671ba4f,2338,2026-09-06,08_HISTORICAL_PACKAGES,"08_HISTORICAL_PACKAGES/2026-08-27_v07_four_day_build_pack/firmware/CMakePresets.json"
48052d00ddac,5854,2026-09-06,08_HISTORICAL_PACKAGES,"08_HISTORICAL_PACKAGES/2026-08-27_v07_four_day_build_pack/firmware/FOUR_DAY_FIRMWARE.md"
520bf4d844ed,785,2026-09-06,08_HISTORICAL_PACKAGES,"08_HISTORICAL_PACKAGES/2026-08-27_v07_four_day_build_pack/firmware/HOST_CHECK_OUTPUT.txt"
6da8a7b099e8,1198,2026-09-06,08_HISTORICAL_PACKAGES,"08_HISTORICAL_PACKAGES/2026-08-27_v07_four_day_build_pack/firmware/Kconfig"
807d6f12bd89,1152,2026-09-06,08_HISTORICAL_PACKAGES,"08_HISTORICAL_PACKAGES/2026-08-27_v07_four_day_build_pack/firmware/SOURCE_SHA256SUMS.txt"
83dfd8172a0c,15413,2026-09-06,08_HISTORICAL_PACKAGES,"08_HISTORICAL_PACKAGES/2026-08-27_v07_four_day_build_pack/firmware/anticipy_evt_firmware.patch"
88bf016e7631,659,2026-09-06,08_HISTORICAL_PACKAGES,"08_HISTORICAL_PACKAGES/2026-08-27_v07_four_day_build_pack/firmware/flash.sh"
6af837f5a34f,4360,2026-09-06,08_HISTORICAL_PACKAGES,"08_HISTORICAL_PACKAGES/2026-08-27_v07_four_day_build_pack/firmware/host_checks.py"
dcd9b60222ee,791,2026-09-06,08_HISTORICAL_PACKAGES,"08_HISTORICAL_PACKAGES/2026-08-27_v07_four_day_build_pack/firmware/overlay/xiao_ble_sense_devkitv1-spisd.overlay"
5ba0eb370457,43,2026-09-06,08_HISTORICAL_PACKAGES,"08_HISTORICAL_PACKAGES/2026-08-27_v07_four_day_build_pack/firmware/overlay/xiao_ble_sense_devkitv1.overlay"
5bc8c9bd64d6,2405,2026-09-06,08_HISTORICAL_PACKAGES,"08_HISTORICAL_PACKAGES/2026-08-27_v07_four_day_build_pack/firmware/overlay/xiao_ble_sense_devkitv2-adafruit.overlay"
095f82fa98be,2544,2026-09-06,08_HISTORICAL_PACKAGES,"08_HISTORICAL_PACKAGES/2026-08-27_v07_four_day_build_pack/firmware/prj_xiao_ble_sense_devkitv1-spisd.conf"
a9889f5f0318,2361,2026-09-06,08_HISTORICAL_PACKAGES,"08_HISTORICAL_PACKAGES/2026-08-27_v07_four_day_build_pack/firmware/prj_xiao_ble_sense_devkitv1.conf"
a05c518ce362,3720,2026-09-06,08_HISTORICAL_PACKAGES,"08_HISTORICAL_PACKAGES/2026-08-27_v07_four_day_build_pack/firmware/prj_xiao_ble_sense_devkitv2-adafruit.conf"
53ba925254ed,16008,2026-09-06,08_HISTORICAL_PACKAGES,"08_HISTORICAL_PACKAGES/2026-08-27_v07_four_day_build_pack/firmware/src/button.c"
f1d8c91af4ab,271,2026-09-06,08_HISTORICAL_PACKAGES,"08_HISTORICAL_PACKAGES/2026-08-27_v07_four_day_build_pack/firmware/src/button.h"
5600831641a4,3938,2026-09-06,08_HISTORICAL_PACKAGES,"08_HISTORICAL_PACKAGES/2026-08-27_v07_four_day_build_pack/firmware/src/codec.c"
988d99ac4629,402,2026-09-06,08_HISTORICAL_PACKAGES,"08_HISTORICAL_PACKAGES/2026-08-27_v07_four_day_build_pack/firmware/src/codec.h"
be3ac0d4f2a2,1267,2026-09-06,08_HISTORICAL_PACKAGES,"08_HISTORICAL_PACKAGES/2026-08-27_v07_four_day_build_pack/firmware/src/config.h"
84ef17fc0112,775,2026-09-06,08_HISTORICAL_PACKAGES,"08_HISTORICAL_PACKAGES/2026-08-27_v07_four_day_build_pack/firmware/src/led.c"
7f53b7d7f7a3,579,2026-09-06,08_HISTORICAL_PACKAGES,"08_HISTORICAL_PACKAGES/2026-08-27_v07_four_day_build_pack/firmware/src/led.h"
a2afbd9de731,7384,2026-09-06,08_HISTORICAL_PACKAGES,"08_HISTORICAL_PACKAGES/2026-08-27_v07_four_day_build_pack/firmware/src/lib/battery/battery.c"
737f0caa3b4d,2211,2026-09-06,08_HISTORICAL_PACKAGES,"08_HISTORICAL_PACKAGES/2026-08-27_v07_four_day_build_pack/firmware/src/lib/battery/battery.h"
8552687904b2,10759,2026-09-06,08_HISTORICAL_PACKAGES,"08_HISTORICAL_PACKAGES/2026-08-27_v07_four_day_build_pack/firmware/src/lib/opus-1.2.1/A2NLSF.c"
cc4d2169dddb,7175,2026-09-06,08_HISTORICAL_PACKAGES,"08_HISTORICAL_PACKAGES/2026-08-27_v07_four_day_build_pack/firmware/src/lib/opus-1.2.1/API.h"
eb8c9901f2a3,9599,2026-09-06,08_HISTORICAL_PACKAGES,"08_HISTORICAL_PACKAGES/2026-08-27_v07_four_day_build_pack/firmware/src/lib/opus-1.2.1/CNG.c"
8ced42dcf02a,3284,2026-09-06,08_HISTORICAL_PACKAGES,"08_HISTORICAL_PACKAGES/2026-08-27_v07_four_day_build_pack/firmware/src/lib/opus-1.2.1/CmakeLists.txt"
e528fcf0eebc,3989,2026-09-06,08_HISTORICAL_PACKAGES,"08_HISTORICAL_PACKAGES/2026-08-27_v07_four_day_build_pack/firmware/src/lib/opus-1.2.1/HP_variable_cutoff.c"
d8d637375bd1,7314,2026-09-06,08_HISTORICAL_PACKAGES,"08_HISTORICAL_PACKAGES/2026-08-27_v07_four_day_build_pack/firmware/src/lib/opus-1.2.1/Inlines.h"
f15ac8e1d21d,5015,2026-09-06,08_HISTORICAL_PACKAGES,"08_HISTORICAL_PACKAGES/2026-08-27_v07_four_day_build_pack/firmware/src/lib/opus-1.2.1/LPC_analysis_filter.c"
c24418dfdcd9,3957,2026-09-06,08_HISTORICAL_PACKAGES,"08_HISTORICAL_PACKAGES/2026-08-27_v07_four_day_build_pack/firmware/src/lib/opus-1.2.1/LPC_fit.c"
c2cc22922cd3,6161,2026-09-06,08_HISTORICAL_PACKAGES,"08_HISTORICAL_PACKAGES/2026-08-27_v07_four_day_build_pack/firmware/src/lib/opus-1.2.1/LPC_inv_pred_gain.c"
e17cec3098ec,6552,2026-09-06,08_HISTORICAL_PACKAGES,"08_HISTORICAL_PACKAGES/2026-08-27_v07_four_day_build_pack/firmware/src/lib/opus-1.2.1/LP_variable_cutoff.c"
e57c94e63891,4730,2026-09-06,08_HISTORICAL_PACKAGES,"08_HISTORICAL_PACKAGES/2026-08-27_v07_four_day_build_pack/firmware/src/lib/opus-1.2.1/LTP_analysis_filter_FIX.c"
d2b8a417bcad,2877,2026-09-06,08_HISTORICAL_PACKAGES,"08_HISTORICAL_PACKAGES/2026-08-27_v07_four_day_build_pack/firmware/src/lib/opus-1.2.1/LTP_scale_ctrl_FIX.c"
58441b221c2f,20764,2026-09-06,08_HISTORICAL_PACKAGES,"08_HISTORICAL_PACKAGES/2026-08-27_v07_four_day_build_pack/firmware/src/lib/opus-1.2.1/MacroCount.h"
7af465e3a640,33528,2026-09-06,08_HISTORICAL_PACKAGES,"08_HISTORICAL_PACKAGES/2026-08-27_v07_four_day_build_pack/firmware/src/lib/opus-1.2.1/MacroDebug.h"
89cf63c26906,6362,2026-09-06,08_HISTORICAL_PACKAGES,"08_HISTORICAL_PACKAGES/2026-08-27_v07_four_day_build_pack/firmware/src/lib/opus-1.2.1/NLSF2A.c"
d2742ac1f6cb,3975,2026-09-06,08_HISTORICAL_PACKAGES,"08_HISTORICAL_PACKAGES/2026-08-27_v07_four_day_build_pack/firmware/src/lib/opus-1.2.1/NLSF_VQ.c"
975b062a6bbd,3937,2026-09-06,08_HISTORICAL_PACKAGES,"08_HISTORICAL_PACKAGES/2026-08-27_v07_four_day_build_pack/firmware/src/lib/opus-1.2.1/NLSF_VQ_weights_laroia.c"
3d723c92896d,4766,2026-09-06,08_HISTORICAL_PACKAGES,"08_HISTORICAL_PACKAGES/2026-08-27_v07_four_day_build_pack/firmware/src/lib/opus-1.2.1/NLSF_decode.c"
3d045d2d5931,11896,2026-09-06,08_HISTORICAL_PACKAGES,"08_HISTORICAL_PACKAGES/2026-08-27_v07_four_day_build_pack/firmware/src/lib/opus-1.2.1/NLSF_del_dec_quant.c"
5fba9bb8dc77,6129,2026-09-06,08_HISTORICAL_PACKAGES,"08_HISTORICAL_PACKAGES/2026-08-27_v07_four_day_build_pack/firmware/src/lib/opus-1.2.1/NLSF_encode.c"
14c69720cd90,6347,2026-09-06,08_HISTORICAL_PACKAGES,"08_HISTORICAL_PACKAGES/2026-08-27_v07_four_day_build_pack/firmware/src/lib/opus-1.2.1/NLSF_stabilize.c"
e94e9519bb38,2949,2026-09-06,08_HISTORICAL_PACKAGES,"08_HISTORICAL_PACKAGES/2026-08-27_v07_four_day_build_pack/firmware/src/lib/opus-1.2.1/NLSF_unpack.c"
473b46b62b04,22787,2026-09-06,08_HISTORICAL_PACKAGES,"08_HISTORICAL_PACKAGES/2026-08-27_v07_four_day_build_pack/firmware/src/lib/opus-1.2.1/NSQ.c"
7ef6eec66064,4288,2026-09-06,08_HISTORICAL_PACKAGES,"08_HISTORICAL_PACKAGES/2026-08-27_v07_four_day_build_pack/firmware/src/lib/opus-1.2.1/NSQ.h"
1e66080620da,39434,2026-09-06,08_HISTORICAL_PACKAGES,"08_HISTORICAL_PACKAGES/2026-08-27_v07_four_day_build_pack/firmware/src/lib/opus-1.2.1/NSQ_del_dec.c"
fefb38726ec0,20451,2026-09-06,08_HISTORICAL_PACKAGES,"08_HISTORICAL_PACKAGES/2026-08-27_v07_four_day_build_pack/firmware/src/lib/opus-1.2.1/PLC.c"
f67f0d84ddae,3261,2026-09-06,08_HISTORICAL_PACKAGES,"08_HISTORICAL_PACKAGES/2026-08-27_v07_four_day_build_pack/firmware/src/lib/opus-1.2.1/PLC.h"
1484eb810598,39242,2026-09-06,08_HISTORICAL_PACKAGES,"08_HISTORICAL_PACKAGES/2026-08-27_v07_four_day_build_pack/firmware/src/lib/opus-1.2.1/SigProc_FIX.h"
3ab5d7cc2839,15042,2026-09-06,08_HISTORICAL_PACKAGES,"08_HISTORICAL_PACKAGES/2026-08-27_v07_four_day_build_pack/firmware/src/lib/opus-1.2.1/VAD.c"
4d6e893e1b7b,7138,2026-09-06,08_HISTORICAL_PACKAGES,"08_HISTORICAL_PACKAGES/2026-08-27_v07_four_day_build_pack/firmware/src/lib/opus-1.2.1/VQ_WMat_EC.c"
b36149a0a4bb,5935,2026-09-06,08_HISTORICAL_PACKAGES,"08_HISTORICAL_PACKAGES/2026-08-27_v07_four_day_build_pack/firmware/src/lib/opus-1.2.1/_kiss_fft_guts.h"
d277973dbada,3770,2026-09-06,08_HISTORICAL_PACKAGES,"08_HISTORICAL_PACKAGES/2026-08-27_v07_four_day_build_pack/firmware/src/lib/opus-1.2.1/ana_filt_bank_1.c"
063d73e0755d,36054,2026-09-06,08_HISTORICAL_PACKAGES,"08_HISTORICAL_PACKAGES/2026-08-27_v07_four_day_build_pack/firmware/src/lib/opus-1.2.1/analysis.c"
c862ac10d4ea,4080,2026-09-06,08_HISTORICAL_PACKAGES,"08_HISTORICAL_PACKAGES/2026-08-27_v07_four_day_build_pack/firmware/src/lib/opus-1.2.1/analysis.h"
58c5b569dc7c,4921,2026-09-06,08_HISTORICAL_PACKAGES,"08_HISTORICAL_PACKAGES/2026-08-27_v07_four_day_build_pack/firmware/src/lib/opus-1.2.1/apply_sine_window_FIX.c"
7d2609cf4ce8,7778,2026-09-06,08_HISTORICAL_PACKAGES,"08_HISTORICAL_PACKAGES/2026-08-27_v07_four_day_build_pack/firmware/src/lib/opus-1.2.1/arch.h"
53b3e0024db7,3234,2026-09-06,08_HISTORICAL_PACKAGES,"08_HISTORICAL_PACKAGES/2026-08-27_v07_four_day_build_pack/firmware/src/lib/opus-1.2.1/arm/LPC_inv_pred_gain_arm.h"
61d2709dca89,5477,2026-09-06,08_HISTORICAL_PACKAGES,"08_HISTORICAL_PACKAGES/2026-08-27_v07_four_day_build_pack/firmware/src/lib/opus-1.2.1/arm/NSQ_del_dec_arm.h"
7582f536ee38,2254,2026-09-06,08_HISTORICAL_PACKAGES,"08_HISTORICAL_PACKAGES/2026-08-27_v07_four_day_build_pack/firmware/src/lib/opus-1.2.1/arm/SigProc_FIX_armv4.h"
75645e689c04,2765,2026-09-06,08_HISTORICAL_PACKAGES,"08_HISTORICAL_PACKAGES/2026-08-27_v07_four_day_build_pack/firmware/src/lib/opus-1.2.1/arm/SigProc_FIX_armv5e.h"
c6b803609ea3,2481,2026-09-06,08_HISTORICAL_PACKAGES,"08_HISTORICAL_PACKAGES/2026-08-27_v07_four_day_build_pack/firmware/src/lib/opus-1.2.1/arm/armcpu.h"
aeb87daec248,4421,2026-09-06,08_HISTORICAL_PACKAGES,"08_HISTORICAL_PACKAGES/2026-08-27_v07_four_day_build_pack/firmware/src/lib/opus-1.2.1/arm/biquad_alt_arm.h"
049a413aa633,14065,2026-09-06,08_HISTORICAL_PACKAGES,"08_HISTORICAL_PACKAGES/2026-08-27_v07_four_day_build_pack/firmware/src/lib/opus-1.2.1/arm/celt_pitch_xcorr_arm_gcc.s"
420dc0ff08d7,13699,2026-09-06,08_HISTORICAL_PACKAGES,"08_HISTORICAL_PACKAGES/2026-08-27_v07_four_day_build_pack/firmware/src/lib/opus-1.2.1/arm/celt_pitch_xcorr_arm_iar.s"
af2127640e4a,13247,2026-09-06,08_HISTORICAL_PACKAGES,"08_HISTORICAL_PACKAGES/2026-08-27_v07_four_day_build_pack/firmware/src/lib/opus-1.2.1/arm/celt_pitch_xcorr_arm_keil.s"
84c83aaed010,3445,2026-09-06,08_HISTORICAL_PACKAGES,"08_HISTORICAL_PACKAGES/2026-08-27_v07_four_day_build_pack/firmware/src/lib/opus-1.2.1/arm/fixed_armv4.h"
2ea12bc025f7,5628,2026-09-06,08_HISTORICAL_PACKAGES,"08_HISTORICAL_PACKAGES/2026-08-27_v07_four_day_build_pack/firmware/src/lib/opus-1.2.1/arm/fixed_armv5e.h"
6e41b8f62c4d,4660,2026-09-06,08_HISTORICAL_PACKAGES,"08_HISTORICAL_PACKAGES/2026-08-27_v07_four_day_build_pack/firmware/src/lib/opus-1.2.1/arm/kiss_fft_armv4.h"
104a476f9ab3,6494,2026-09-06,08_HISTORICAL_PACKAGES,"08_HISTORICAL_PACKAGES/2026-08-27_v07_four_day_build_pack/firmware/src/lib/opus-1.2.1/arm/kiss_fft_armv5e.h"
a6418f0d3424,4734,2026-09-06,08_HISTORICAL_PACKAGES,"08_HISTORICAL_PACKAGES/2026-08-27_v07_four_day_build_pack/firmware/src/lib/opus-1.2.1/arm/macros_armv4.h"
